# _tick,_time,step,total_loss,mean_episode_return,last_100_episode_returns,max_return_achieved,pg_loss,baseline_loss,entropy_loss,learning_rate
404,1693389926.454565,816896,19.902525901794434,0.4791666666666667,0.7200000286102295,6.0 at step 800640,27.633426030476887,0.0,-7.730900764465332,0.0003937166322257262
405,1693389928.379313,818928,-10.587638854980469,0.375,0.6899999976158142,6.0 at step 800640,-3.7896245320638022,0.0,-6.798014799753825,0.0003937166322257262
406,1693389930.337444,820960,-31.657912572224934,0.16666666666666666,0.5199999809265137,6.0 at step 800640,-24.106963674227398,0.0,-7.55094846089681,0.0003937166322257262
407,1693389932.2895832,822992,-10.674862225850424,0.16666666666666666,0.4000000059604645,6.0 at step 800640,-4.43720817565918,0.0,-6.237653891245524,0.0003937166322257262
408,1693389934.231308,825024,-13.487369537353516,0.4166666666666667,0.38999998569488525,6.0 at step 800640,-8.008623043696085,0.0,-5.478745937347412,0.0003935594200657731
409,1693389936.159521,827056,-65.54601414998372,0.22916666666666666,0.4099999964237213,6.0 at step 800640,-61.32587750752767,0.0,-4.220138708750407,0.0003935594200657731
410,1693389938.0649338,829088,-10.90133285522461,0.2708333333333333,0.4699999988079071,6.0 at step 800640,-5.4570159912109375,0.0,-5.444317102432251,0.0003935594200657731
411,1693389940.0115142,831120,-34.20091390609741,0.2708333333333333,0.44999998807907104,6.0 at step 800640,-29.335987726847332,0.0,-4.864925225575765,0.0003935594200657731
412,1693389941.974585,833152,18.416233857472736,0.2916666666666667,0.4099999964237213,6.0 at step 800640,22.91491476694743,0.0,-4.49868122736613,0.0003935594200657731
413,1693389943.909611,835184,-8.93969980875651,0.1875,0.3799999952316284,6.0 at step 800640,-2.5512962341308594,0.0,-6.38840389251709,0.000393400297552487
414,1693389945.860194,837216,-10.703176498413086,0.1875,0.33000001311302185,6.0 at step 800640,-4.906532923380534,0.0,-5.79664421081543,0.000393400297552487
415,1693389947.79299,839248,15.989744186401367,0.5208333333333334,0.47999998927116394,6.0 at step 800640,22.259620030721027,0.0,-6.269875208536784,0.000393400297552487
416,1693389949.732786,841280,13.690457661946615,0.25,0.5099999904632568,6.0 at step 800640,19.828808466593426,0.0,-6.138350963592529,0.000393400297552487
417,1693389951.6777,843312,-20.174601236979168,0.3333333333333333,0.5600000023841858,6.0 at step 800640,-12.95512580871582,0.0,-7.219475746154785,0.000393400297552487
418,1693389953.647417,845344,-18.571560859680176,0.3333333333333333,0.49000000953674316,6.0 at step 800640,-11.431526184082031,0.0,-7.140034516652425,0.0003932392662563429
419,1693389955.572829,847376,-33.03604380289713,0.20833333333333334,0.44999998807907104,6.0 at step 800640,-26.248421986897785,0.0,-6.7876207033793134,0.0003932392662563429
420,1693389957.511945,849408,-17.302093187967937,0.22916666666666666,0.4000000059604645,6.0 at step 800640,-10.120628674825033,0.0,-7.181465148925781,0.0003932392662563429
421,1693389959.4490461,851440,2.80754820505778,0.16666666666666666,0.33000001311302185,6.0 at step 800640,11.037726084391275,0.0,-8.230177879333496,0.0003932392662563429
422,1693389961.395243,853472,-9.9567502339681,0.25,0.3199999928474426,6.0 at step 800640,-2.5456314086914062,0.0,-7.411118189493815,0.0003932392662563429
423,1693389963.3461592,855504,19.089427947998047,0.2916666666666667,0.3799999952316284,6.0 at step 800640,25.98464838663737,0.0,-6.895219961802165,0.0003930763277666548
424,1693389965.2806668,857536,13.821223258972168,0.375,0.4399999976158142,6.0 at step 800640,21.973083178202312,0.0,-8.151859283447266,0.0003930763277666548
425,1693389967.2130291,859568,13.08685557047526,0.25,0.47999998927116394,6.0 at step 800640,21.269214630126953,0.0,-8.182359377543131,0.0003930763277666548
426,1693389969.163696,861600,32.45151011149088,0.22916666666666666,0.46000000834465027,6.0 at step 800640,37.43161201477051,0.0,-4.980101267496745,0.0003930763277666548
427,1693389971.124331,863632,5.073056221008301,0.1875,0.38999998569488525,6.0 at step 800640,12.510477066040039,0.0,-7.4374205271403,0.0003930763277666548
428,1693389973.0636601,865664,10.148631731669107,0.20833333333333334,0.30000001192092896,6.0 at step 800640,17.263570149739582,0.0,-7.114938418070476,0.00039291148369155964
429,1693389975.0000482,867696,-3.8837591807047525,0.14583333333333334,0.27000001072883606,6.0 at step 800640,4.650125185648601,0.0,-8.533884048461914,0.00039291148369155964
430,1693389976.9475331,869728,-14.624715805053711,0.20833333333333334,0.30000001192092896,6.0 at step 800640,-6.722385406494141,0.0,-7.902330080668132,0.00039291148369155964
431,1693389978.910934,871760,-6.858139673868815,0.25,0.30000001192092896,6.0 at step 800640,-0.08055623372395833,0.0,-6.777584075927734,0.00039291148369155964
432,1693389980.835271,873792,-48.85163116455078,0.08333333333333333,0.30000001192092896,6.0 at step 800640,-41.35279687245687,0.0,-7.498832702636719,0.00039291148369155964
433,1693389982.800438,875824,12.664971669514975,0.10416666666666667,0.25999999046325684,6.0 at step 800640,19.827163060506184,0.0,-7.162191073099772,0.000392744735658002
434,1693389984.763136,877856,2.0828541119893393,0.10416666666666667,0.14000000059604645,6.0 at step 800640,10.821520646413168,0.0,-8.738666534423828,0.000392744735658002
435,1693389986.725287,879888,-7.4906110763549805,0.041666666666666664,0.11999999731779099,6.0 at step 800640,0.9159342447916666,0.0,-8.406545321146647,0.000392744735658002
436,1693389988.6568582,881920,-12.21398893992106,0.16666666666666666,0.18000000715255737,6.0 at step 800640,-5.764954884847005,0.0,-6.449034690856934,0.000392744735658002
437,1693389990.6314392,883952,6.982997894287109,0.041666666666666664,0.12999999523162842,6.0 at step 800640,14.774474461873373,0.0,-7.791476567586263,0.000392744735658002
438,1693389992.589686,885984,11.648074467976889,0.14583333333333334,0.17000000178813934,6.0 at step 800640,19.64667256673177,0.0,-7.998598098754883,0.0003925760853117176
439,1693389994.53935,888016,-11.383043924967447,0.0625,0.14000000059604645,6.0 at step 800640,-3.600632349650065,0.0,-7.782411098480225,0.0003925760853117176
440,1693389996.5015008,890048,9.318194707234701,0.041666666666666664,0.12999999523162842,6.0 at step 800640,16.723111470540363,0.0,-7.404916445414226,0.0003925760853117176
441,1693389998.454707,892080,-19.704097112019856,0.020833333333333332,0.09000000357627869,6.0 at step 800640,-11.573688189188639,0.0,-8.13040828704834,0.0003925760853117176
442,1693390000.3845398,894112,-10.295860449473063,0.16666666666666666,0.12999999523162842,6.0 at step 800640,-2.5565409660339355,0.0,-7.739319483439128,0.0003925760853117176
443,1693390002.3334332,896144,-7.713814894358317,0.10416666666666667,0.14000000059604645,6.0 at step 800640,-0.33255163828531903,0.0,-7.381263256072998,0.00039240553431721723
444,1693390004.283663,898176,-8.067482630411783,0.0625,0.1599999964237213,6.0 at step 800640,0.03795274098714193,0.0,-8.105435371398926,0.00039240553431721723
445,1693390006.214926,900208,9.602570215861002,0.0625,0.11999999731779099,6.0 at step 800640,15.692110379536947,0.0,-6.089539368947347,0.00039240553431721723
446,1693390008.1684532,902240,-8.2725617090861,0.041666666666666664,0.10000000149011612,6.0 at step 800640,0.2504413922627767,0.0,-8.523003260294596,0.00039240553431721723
447,1693390010.1390731,904272,19.502716382344563,0.041666666666666664,0.09000000357627869,6.0 at step 800640,26.296339988708496,0.0,-6.79362424214681,0.00039240553431721723
448,1693390012.0770078,906304,20.65784200032552,0.0625,0.07999999821186066,6.0 at step 800640,27.81505521138509,0.0,-7.157212893168132,0.00039223308435777047
449,1693390014.020721,908336,-6.12252934773763,0.1875,0.14000000059604645,6.0 at step 800640,2.32904052734375,0.0,-8.451569557189941,0.00039223308435777047
450,1693390015.963039,910368,-39.014495849609375,0.08333333333333333,0.1599999964237213,6.0 at step 800640,-31.688622792561848,0.0,-7.325872421264648,0.00039223308435777047
451,1693390017.9022028,912400,-42.071072260538735,0.125,0.20999999344348907,6.0 at step 800640,-34.5960365931193,0.0,-7.475035508473714,0.00039223308435777047
452,1693390019.838219,914432,22.809898376464844,0.08333333333333333,0.1599999964237213,6.0 at step 800640,29.127769470214844,0.0,-6.317870299021403,0.00039223308435777047
